word,count
一眼,1
街坊,1
投以,1
車才,1
譬如說,1
恰恰好,1
來帥,1
波潮,1
懶人,1
放幾十個,1
rolling,1
零到,1
言語,1
簡明,1
控制器,1
失效,1
開鎖,1
困死,1
周世惠,1
專電,1
禁制令,1
欺騙式,1
Verge,1
Briggs,1
Matsko,1
原告,1
號召,1
紀事報,1
SFC,1
Cotchett,1
自知,1
出能,1
Enhanced,1
山景,1
Mountain,1
混凝土,1
NTSB,1
營救,1
鎖止,1
隱藏式門,1
南路,1
片段,1
燃起,1
熊熊大火,1
衝上前,1
網民,1
一歲,1
四日,1
則指,1
個例,1
桐涇,1
稱其車,1
電吸門且,1
燒毀,1
冒煙,1
逃出,1
爆燃,1
極易,1
熱量,1
迅猛,1
今次,1
緣於,1
門鎖,1
玩手遊,1
風險性,1
models,1
Department,1
填滿,1
當務之急,1
阿斯蘭,1
供水,1
看完展,1
看展,1
Gen,1
Bronco,1
Chevy,1
Equinox,1
Blazer,1
WagoneerGrand,1
Hornet,1
Sequoia,1
SL,1
無任何,1
通則,1
cs,1
慢過,1
剩三百多匹,1
頭匹,1
光講,1
infiniti,1
Aasland,1
安隆魂,1
何樂不為,1
電黑文,1
ofMotor,1
文句,1
TED,1
問及,1
多於,1
木材,1
先進國,1
生活品質,1
崩壞,1
這什麼,1
做點,1
放水,1
發出來,1
寒冬,1
德等國,1
大大方方,1
妳們,1
過冬,1
有水網,1
盈補,1
水不像,1
水存,1
保存,1
wagon,1
偏時,1
劇本,1
速可調,1
安全帽,1
房租,1
老客戶,1
打九折,1
慘不,1
快去,1
試用,1
佛心,1
當次,1
老一輩,1
itesla,1
最直,1
加買,1
人出,1
補行,1
六人,1
full,1
床墊,1
現行版,1
代剛,1
約台,1
代單,1
千鎂,1
xpel,1
Xpel,1
犀牛皮,1
防曬,1
網太,1
比好,1
mph,1
輪噪,1
雨天,1
參考性,1
網就,1
開冷,1
蓋被子,1
車露會,1
PPF,1
亮夠,1
TSLA,1
高就行,1
胎壁,1
made,1
Germany,1
木頭,1
cover,1
tech,1
luxury,1
阿塔,1
對打,1
熱爆,1
抓萬,1
數間,1
私有,1
外牆,1
都須,1
未經,1
私設,1
牆上,1
突出物,1
驚驚,1
萬華,1
土城,1
大馬,1
美化,1
透天厝,1
樓上,1
別家,1
牆外,1
火熱,1
Environmental,1
Guide,1
第八,1
第九,1
蔚成,1
裡頭,1
共人,1
旅客,1
灌救,1
釀禍,1
宛貞,1
大田市,1
城區,1
火警,1
喪命,1
韓媒,1
這棟,1
冒出,1
趕往,1
不治,1
使住,1
出動,1
及台,1
地下樓,1
裝卸貨,1
區等,1
堆滿,1
紙箱,1
竄出,1
排煙,1
研判,1
view,1
佛州,1
點火,1
發熱,1
偏短,1
產氫,1
原題,1
無聲,1
汽油味,1
柴油味,1
運轉聲,1
興致,1
配個,1
多段,1
感覺出,1
過這個,1
外貌,1
加成,1
壓過,1
全勝,1
抵過,1
車怠速,1
免會,1
教室,1
小睡,1
沒聲,1
車震,1
空有,1
氣的,1
多缸,1
大快朵頤,1
代神,1
mk,1
feat,1
霸陸痛,1
Aqours,1
解散,1
小妹妹,1
撐到,1
痛車,1
親戚,1
內用,1
IDC,1
拖離,1
炫富,1
作工,1
造藝,1
買掛,1
八缸,1
假掰,1
觀察出,1
歲月,1
歲會,1
隱密,1
有換,1
rivian,1
差蠻,1
發燒,1
萬的車,1
透透,1
推個,1
哪間,1
客觀,1
滑到,1
Yoyo,1
坐高,1
trip,1
更深,1
底層,1
plus,1
放一個,1
能放,1
Kid,1
我常開,1
鄉間,1
小路,1
蟲子,1
爆多,1
蠻爛,1
背一堆,1
udn,1
Mild,1
TwinPower,1
會幹,1
車那個,1
悶熱,1
超熱,1
超曬,1
太酷,1
壓線,1
多半要,1
遲到,1
討論到,1
時時刻刻,1
大多家裡,1
後將,1
能住,1
胖子,1
雲泥,1
之別,1
著一堆,1
沒吃過,1
豬肉,1
版可選,1
xLineiX,1
xLine,1
會養,1
賣的車,1
穿刺,1
合格,1
事前,1
陸學森,1
放四個,1
電池槽,1
全台個,1
foodpanda,1
UberEats,1
賣萬台,1
約用,1
若該,1
則就,1
跟雅迪,1
及大,1
長江,1
Hero,1
Indika,1
則尚,1
無幫,1
充換,1
電雙,1
而家裡,1
狗肉,1
過大,1
測驗,1
期是,1
Put,1
完再,1
Demo,1
客製,1
三人,1
ASegment,1
至個,1
枝枝節節,1
將家,1
先簽,1
合同,1
還會問,1
多少輛,1
打二折,1
估萬輛,1
互卡,1
脖子,1
一階,1
給誰,1
Krama,1
Fisler,1
選一家,1
擋不住,1
達梭,1
犯錯,1
值則,1
Manta,1
VIZOR,1
風鏡,1
移師,1
車小,1
KONA,1
最高能,1
Frank,1
四組,1
著能,1
一昧,1
高壓,1
閃躲,1
之詞,1
躲避,1
變型,1
魔術,1
孤獨,1
舊換新,1
心起,1
借車,1
其三,1
沒空,1
其四用車,1
買房,1
靠北冷,1
文創,1
華山,1
巡迴,1
SRS,1
肌理,1
intelliLUX,1
活潑,1
Detox,1
減壓,1
Panel,1
則須,1
圖例,1
示意,1
充為,1
FSRA,1
MOKKAe,1
ALKA,1
LDW,1
SSR,1
ISA,1
DAS,1
前廂蓋,1
毆吉,1
德藝,1
放閃,1
MOKKA,1
Mih,1
放平,1
隨持,1
點擊,1
一次性,1
車比,1
車只,1
逾九成,1
轉嫁給,1
猶豫不決,1
同業,1
它牌,1
沒比,1
超有戲,1
偷拔,1
一招,1
反制,1
一半手機,1
大媽,1
其中名,1
若無其事,1
拔走,1
俠女,1
嚇壞,1
縮手,1
衝回去,1
出聲,1
匯價,1
僅管,1
揮之不去,1
至此,1
Manual,1
Transmissions,1
邱比特,1
出槌,1
師出同門,1
處理好,1
倖免,1
Jato,1
說將,1
仔在,1
捲入,1
高通膨,1
規避,1
苦苦,1
掙扎,1
跌勢,1
幾無,1
僅跌,1
億萬,1
富翁,1
數家,1
高調,1
作罷,1
傳多遠,1
IVI,1
專員,1
沃從,1
訂立,1
如需,1
務必,1
放錯,1
可玩性,1
打車,1
我以,1
中大,1
大腿,1
反到,1
爛爛,1
sylphy,1
美妙,1
體會到,1
沙發廠,1
幫送,1
Segment,1
稍改,1
顆新,1
雙模,1
縮短為,1
TomTom,1
標杆,1
其餘為,1
沃此,1
遲緩,1
跳過去,1
文定,1
遠燈,1
遮蔽,1
滾輪,1
緩緩,1
AUTO,1
圖案,1
MAP,1
KKBOX,1
一鍵,1
先兆,1
協調感,1
選色,1
全險,1
超額,1
全載,1
立柱,1
ORO,1
MIO,1
Engineering,1
Sweden,1
且看,1
無庸置疑,1
keyless,1
AFP,1
Alain,1
AspectJohn,1
Clauser,1
Anton,1
Zeilinger,1
Millikan,1
東扯西,1
talk,1
please,1
追查,1
日歐,1
跌倒,1
首購,1
想先,1
腿很長,1
五門車,1
style,1
雙人,1
委曲,1
小狗,1
中型犬,1
容忍,1
小白,1
盡一份力,1
扭轉,1
Factor,1
門路,1
國文,1
老師,1
期刊,1
paperNet,1
emission,1
reductions,1
heat,1
pumps,1
worldregions,1
over,1
摘要,1
Impact,1
太亂,1
貼過來,1
預測到,1
學術界,1
前例,1
多不勝數,1
data,1
原動力,1
SustainabilityPS,1
year,1
引文,1
第三為,1
算不好,1
有七家,1
lolic,1
巴比特,1
召開法,1
副總經理,1
李建輝,1
央行,1
貨幣,1
購置,1
減徵,1
出台,1
前季,1
發售,1
新一波,1
凍結,1
pilot,1
run,1
這還,1
拿試,1
料還,1
越晚,1
這也要,1
憑空,1
先幫,1
不求,1
求質,1
專美於前,1
自詡為,1
第十,1
炙手可熱,1
第二低,1
四位,1
塗料,1
HybridPrius,1
Prime,1
潮牌,1
淘寶,1
BBL,1
產生出,1
AMP,1
產出,1
最穩,1
越繳,1
種一棵,1
從台,1
美兩,1
macan,1
開訂,1
乘載,1
Touring,1
一回,1
就過,1
Xdd,1
存點,1
採納,1
頭香,1
眾議院,1
請願書,1
如願以償,1
之一是,1
槍把,1
口上,1
大絕,1
改名為,1
接頭,1
離家近,1
勿噴,1
值中求,1
大神,1
可貸,1
頭期款,1
逾千萬,1
up,1
看要,1
貸多少,1
大筆,1
孝親費,1
秘密,1
好慘,1
真相,1
親屬,1
抓百萬,1
wife,1
life,1
盧伯華,1
饒平縣,1
死傷,1
猛踩,1
毒駕,1
猛打,1
終因,1
踩動,1
第方,1
刹停,1
當事人,1
慘劇,1
曾派,1
發稿,1
求證,1
中刹,1
後台,1
曾四次,1
制動燈,1
物欲,1
大台北,1
奏效,1
單身,1
遮眼,1
油罐車,1
載到,1
很廣,1
繁雜,1
煉油,1
變因,1
幾成,1
補到,1
或家充,1
什麼車,1
種車,1
燒氣,1
步行,1
有度電,1
裝了度,1
平手,1
推十款,1
麵包,1
訂單量,1
客貨,1
二用,1
推七座,1
電給,1
越貴的車,1
看成,1
龔明鑫,1
極高養,1
那款,1
劉宛琳,1
院會,1
條之,1
陳彥伯,1
之百都,1
修訂,1
國發會,1
主委,1
或禁,1
這萬,1
kCalLkJL,1
電以,1
打平,1
舉幾台,1
相關性,1
塊計,1
以塊計,1
一千多,1
從電,1
差成,1
Fake,1
Plans,1
少次,1
不太靈,1
背鍋,1
北溪,1
缺電缺,1
改洗,1
ARTC,1
車測,1
沒過,1
謝推,1
雪崩,1
缺缺,1
缺來,1
缺去,1
廠缺,1
莫急,1
莫慌,1
DER,1
Krieger,1
Green,1
Summit,1
大卡車,1
隱晦,1
來賓,1
問答,1
沒付,1
續改,1
Has,1
再繼,1
位電滿,1
Elonmusk,1
缺什麼料,1
不清不楚,1
退貨,1
周錢,1
帳戶,1
車都算,1
待過,1
DTM,1
大殺,1
很迷,1
怪事,1
銷聲匿跡,1
delay,1
不肯,1
四十幾台,1
一陸,1
啥時,1
打下去,1
GGGGGGGGGGGGGGGG,1
中才,1
收完,1
雄心萬丈,1
AVERE,1
豪格,1
Espen,1
四不像,1
廠照,1
誕生,1
創始人,1
Charles,1
Rollsy,1
哥倫比亞,1
RollsRoye,1
全鋁,1
分散式,1
還較,1
甚鉅,1
之位,1
那塊,1
由個,1
細長,1
優雅,1
層峰,1
猶若,1
系所,1
歡慶,1
Spirit,1
Ecstasy,1
那智傑傑,1
強制力,1
快遞,1
但氫,1
Hauge,1
用心,1
投報率,1
豪格還,1
Total,1
Ownership,1
TCO,1
化能,1
成效,1
在還,1
Hybrids,1
DaimlerVolvoTRATONPACCAR,1
PHEVs,1
與電,1
生物,1
沼氣,1
efuels,1
億輛,1
TE,1
非此,1
石化,1
敵人,1
劃成,1
百貨,1
裡都,1
Jatco,1
HybridGR,1
YarisGR,1
意美,1
Forester,1
GolfGolf,1
VariantTRocTiguanTiguan,1
AllspaceTouran,1
KonaSanta,1
授價,1
爭氣,1
最一,1
本魯蠻,1
火車站,1
兩格,1
標明,1
警示牌,1
晚飯,1
牽車,1
正義,1
魔人,1
怎說,1
先少,1
救窮,1
HybridSienna,1
AceRAV,1
即以,1
重負,1
測距,1
敢問,1
轉度,1
同上,1
YTNetflix,1
照後鏡,1
Autohold,1
多區,1
幫補,1
喊漲,1
漲破,1
EVPorsche,1
撐不住,1
轉嫁至,1
各廠,1
議價,1
壓垮,1
一根,1
稻草,1
助漲,1
倚賴,1
倍增,1
美意,1
組齒,1
法源,1
行星,1
欽佩,1
稅你不想繳,1
一把槍,1
抗漲,1
應是,1
兩車,1
兩輛準,1
SDuct,1
顯目,1
直立式,1
樣機,1
逼近,1
TypeCTypeA,1
頭頂,1
壓迫感,1
萬眾,1
為單,1
版則,1
百萬之譜,1
幾篇,1
憤而,1
寫字,1
沒任何,1
談要,1
爸貴,1
縣市政府,1
哪去,1
比不夠,1
液壓,1
整顆,1
剛我,1
眼瞎,1
有畫,1
綠線,1
沒掛,1
停個車,1
丟到,1
寫來,1
欠繳,1
我永,1
升官,1
發財,1
鳥屎,1
貪得無厭,1
群體,1
要免,1
免排,1
燃稅給,1
排燃稅,1
流線型,1
靈感,1
雋永,1
寄生,1
而同,1
突顯出,1
並自,1
youtube,1
也瑟瑟,1
動蕩,1
更大的則,1
AutoForecast,1
SolutionsAFS,1
AFS,1
圈子,1
車叫,1
死守,1
日語,1
發音,1
真好,1
Ion,1
贏在,1
車都輸,1
憑甚麼,1
車輸,1
響亮,1
該問,1
平易近人,1
SayFarewellFiesta,1
Time,1
入列,1
上掀,1
絕地,1
文陳雅潔,1
成敗,1
地貌,1
感性,1
這席,1
嶄露頭角,1
企圖心,1
兩強,1
前大,1
林柏,1
風雲,1
僅元,1
熱況,1
將每輛,1
進帳,1
這更,1
謝意,1
問卦,1
壽司,1
挪用,1
官僚,1
開辦,1
一款車,1
氫罐,1
沒品,1
圍剿,1
整串,1
趣聞,1
浪漫,1
裝飾性,1
留住,1
青山,1
真治,1
並不在,1
沉浸式,1
SourceToyota,1
謎樣,1
SupraGT,1
運動風,1
跑動,1
Lithium,1
安撫,1
進退兩難,1
泥沼,1
eN,1
只能將,1
寄予,1
機車主,1
水線,1
來充,1
送往,1
鄭姓,1
東區,1
三街,1
上時,1
遭一處,1
鄭婦,1
下肢,1
燒燙傷,1
獲報,1
趕到,1
附醫,1
外硬,1
救治,1
初判,1
強拉,1
林莞茜,1
四輪車,1
凸出物,1
硬上,1
太虧,1
但常,1
我三觀,1
人用車,1
驚嘆號,1
神祕,1
算優,1
台製,1
可不像,1
面面俱到,1
可高,1
上萬種,1
IBM,1
英特爾,1
AMD,1
微軟,1
隔行,1
隔山,1
挖角,1
冤枉路,1
學費,1
Club,1
Ed,1
焚燒,1
Uxus,1
McLaxxx,1
論述,1
衝著,1
買次,1
ED,1
像裝,1
稍軟,1
深深,1
皆須,1
Starlight,1
Doors,1
燈所,1
營造出,1
猶如,1
夜晚,1
璀璨,1
光點,1
滿天星斗,1
廠圖,1
突襲式,1
祝褔,1
仍非,1
並將會,1
威力彩,1
頭獎,1
TT,1
拒買,1
Pvi,1
大時,1
受度,1
自願,1
榜眼,1
較優,1
蹲下來,1
Paddle,1
胎圈,1
彰顯出,1
將成,1
勁敵,1
暴雷,1
要略,1
輪殼,1
宇宙,1
賣不到,1
好割,1
出錢,1
回憶起,1
遙遠,1
摩比斯將,1
梅賽德斯,1
大單,1
第七年,1
hybird,1
SG,1
變高,1
中要,1
這二款車,1
USS,1
款為,1
還沒什麼,1
激起,1
萬用,1
共勉之,1
和平,1
開開心心,1
苦短,1
高牆,1
整併,1
全面性,1
八速,1
調出,1
帶起,1
配重,1
退休金,1
來過,1
沒到,1
甩到,1
軟性,1
阿還,1
OOOO,1
炸開,1
要養,1
看光,1
養老,1
網傳,1
中區,1
中隊,1
剛換將,1
錯縱,1
動見觀瞻,1
Goup,1
發行,1
轉職,1
導火線,1
新建,1
操盤,1
並欲,1
Reuters,1
直截了當,1
行事,1
黯然失色,1
動盪期,1
愛將,1
實權,1
主導權,1
掌控權,1
結至,1
卡達,1
薩克森,1
Daimler,1
李書福,1
親近,1
劃立,1
歸類,1
航太,1
Skyports,1
AirbusEhangVertical,1
Aerospace,1
Ascendance,1
Flight,1
Technologies,1
Safran,1
Electronics,1
Defense,1
Zipline,1
CAEDassault,1
Falcon,1
直升機,1
Helifirst,1
Helipass,1
Thales,1
航天,1
Onera,1
UPS,1
一架,1
飛虎,1
Archer,1
JobyAviation,1
肇事者,1
浙江省,1
辨識出,1
撞飛,1
KodiaqKaroqKamiq,1
後勢,1
Kiks,1
為輛,1
名則,1
越多,1
這五個,1
沒賣,1
兩千台,1
戲稱,1
事業部,1
開兩萬四千,1
兩百萬內,1
mg,1
都夠,1
發霉,1
踢下,1
TaycanTurbo,1
防滾架,1
PDCC,1
從底,1
Zuffenhausen,1
維修廠,1
大局,1
Yeti,1
只以,1
傳喚,1
他則,1
察看,1
駛來,1
Munezsu,1
將飛,1
騰空,1
翻滾,1
墜地,1
恍神,1
此案,1
確如,1
年還,1
全信,1
MKAG,1
破除,1
吳凌祺,1
萬想,1
轉訂,1
迴響,1
好棋,1
好手,1
嗅到,1
演示,1
Bruchsal,1
一萬倍,1
清晰度,1
常會,1
知用,1
輕放,1
災情,1
開開關關,1
不太妥,1
錯覺,1
眼球,1
注視,1
測速,1
照相,1
剩多遠,1
開燈,1
導到,1
開進去,1
腿靠,1
但少,1
腰會,1
舒暢,1
HIFI,1
支配,1
擴大機,1
音源,1
咕咕,1
要移,1
很利,1
BWVW,1
名號,1
Avalon,1
Dodge,1
Charger,1
Chrysler,1
BBAVolvoLexusMaseratiRRBentley,1
超高級,1
捷足先登,1
遠目,1
試聽,1
再來換,1
殘念,1
間點,1
表去,1
超威,1
挑到,1
沒少裝,1
VIN,1
racing,1
package,1
再花,1
萬上,1
夠好,1
豪洨,1
強過,1
深夜,1
商不太,1
FCell,1
Scenic,1
較重,1
Debrecen,1
延燒到,1
法而,1
鎖緊,1
一般而言,1
內往,1
外插,1
由外,1
鎖進,1
司長,1
該司,1
打亂,1
ePowereORCE,1
升可變,1
VC,1
自訂,1
高級感,1
翠來,1
再爛,1
三到,1
Crossover,1
IAA,1
出口量,1
用起來,1
上轉,1
正反,1
很愛蛇,1
抽中,1
職業病,1
提問,1
見真章,1
關口,1
這得益,1
以萬輛,1
假想敵,1
居次,1
依次,1
科納,1
輛等,1
捷尼賽,1
增勢,1
分增,1
NewClass,1
氫是,1
牽引,1
胎組,1
吃虧,1
者則,1
但講,1
比天,1
灰頭土臉,1
買回來,1
圓石灘,1
宣傳片,1
sloganSome,1
why,1
Some,1
打中,1
這問,1
那番,1
念念不忘,1
侷促,1
雙門系,1
estate,1
稍加,1
Estate,1
先訂,1
折萬給,1
要衝,1
價我,1
審美,1
講嗎,1
前吹得,1
追逐,1
飛車,1
小改,1
BMWVolvo,1
少得,1
recharege,1
匯款,1
看據,1
峽灣,1
規格表,1
誤植,1
Xi,1
患者,1
掛蛋,1
售完,1
流失,1
掛零,1
CarIsYou,1
Lab,1
至四個,1
進貨,1
到貨,1
急劇,1
受擾,1
裹足不前,1
Tercel,1
我怕,1
第八位,1
細細,1
輔佐,1
如字,1
哭哭,1
襯套,1
復位,1
第次,1
Federal,1
近起,1
指責,1
不低,1
不漲,1
Cupani,1
不惜,1
實實在在,1
從古,1
潘尼多次,1
助手,1
讀到,1
傳開,1
撻伐,1
讚聲,1
但古,1
喊冤,1
仰頭,1
畢業,1
和氣,1
彈彈,1
一番,1
最大靜,1
龜車,1
只後移,1
多深,1
停止線,1
緩放,1
放放放放,1
放完,1
講起來,1
回穩,1
出外,1
太急,1
著補,1
壓著,1
吃不了,1
差多了,1
打系排,1
盲彎,1
柔順度,1
平心靜氣,1
磨練,1
哀傷,1
兩席,1
IDR,1
一貫,1
快別,1
小贏,1
而用,1
比歐,1
難上,1
輸純,1
歐廠,1
柴引,1
鼻青臉腫,1
小多,1
換下,1
戰功,1
挺過,1
前先問,1
哪位,1
剛開,1
很香,1
過幾天,1
拿放,1
高頭,1
曲率,1
同情,1
狹窄,1
單壓,1
下大注,1
狂人,1
贏不了,1
幾百匹,1
眾家,1
HYUNDAI,1
酸到,1
中繼,1
琢磨,1
白忙,1
說頭,1
一拼,1
還重,1
開不快,1
投顧,1
機件,1
集油,1
慘輸,1
有萬輛,1
過到,1
抓包,1
賠一堆,1
賠到,1
錯蠻,1
沒馬,1
取樣,1
加掛,1
有六名,1
單開,1
拿開,1
HiluxHiace,1
偷料,1
佔蠻,1
知要,1
能給,1
按個,1
去訂,1
算起來,1
集邦,1
達萬台,1
滑落,1
德州廠,1
拉升,1
重回高,1
LYNC,1
內需,1
負年,1
成長性,1
良藥,1
吉普車,1
拉進,1
MLR,1
YarisSupra,1
理智,1
三小時,1
離不開,1
斜眼,1
體悟,1
評語,1
Navigate,1
換車道,1
FullSelf,1
eta,1
終點,1
轉與,1
APNoAFSD,1
還很遠,1
匝道,1
Stop,1
sign,1
陽光,1
不清,1
路燈,1
哪一次,1
數次,1
時長,1
三天開,1
條路,1
Datsun,1
倚重,1
城南,1
得心應手,1
補油,1
嚇的,1
連忙,1
多求,1
直六,1
抹滅,1
中意,1
慾望,1
點到,1
善盡,1
噴出,1
藥劑,1
IDEA,1
人命關天,1
慶輝,1
強檔,1
預算型,1
台穩,1
站上,1
Townace,1
Veryca,1
略少,1
列名,1
還想,1
檔次,1
開創,1
高一,1
衝動,1
補點,1
開一台,1
抽高,1
試開,1
抱著,1
嚐鮮,1
extra,1
留些,1
電開,1
extraboost,1
遲鈍,1
挑剔,1
隱隱,1
重了,1
開五系,1
回味,1
五系給,1
頭枕,1
文武,1
雙全,1
既能載,1
著台,1
關箱,1
雞蛋,1
裡挑,1
骨頭,1
是並,1
完好,1
待在,1
報廢場,1
散落,1
為車,1
五星級,1
功用,1
僅充過,1
次電,1
事故車,1
出包,1
擬定,1
一振,1
愛又恨,1
著一項,1
乘車,1
巨資,1
迎合,1
麥肯錫,1
快於,1
傳回,1
整合到,1
正中央,1
撞擊點,1
折起,1
批車,1
扶不起,1
後背,1
挺直,1
毛病,1
出勤率,1
要個,1
上限價,1
正年,1
無期,1
他媽,1
沒進,1
損毀,1
貿易商,1
我小車,1
出小車,1
又給,1
滿想,1
沒愛,1
新點,1
雷包,1
透氣,1
撞毀,1
lbs,1
速一,1
紮實,1
辦公桌,1
多少會,1
是雙,1
坐法,1
傷到,1
鷹翼門,1
複雜度,1
家長,1
門外,1
焦急,1
把門,1
恐懼,1
難易度,1
捫心自問,1
救護車,1
衝進去,1
拉人,1
再三,1
selflink,1
文稍,1
gran,1
還不給,1
斬釘截鐵,1
就長,1
從遠,1
快不快,1
不算慢,1
會燒,1
鋁箔包,1
負極,1
相鄰,1
還抽,1
真空,1
貼緊,1
求得,1
保護層,1
一破,1
在燒,1
燒車,1
沒人救,1
那幾年,1
投降,1
堆人,1
下樓,1
摔下去,1
沒燒,1
片面,1
車燒,1
到燒,1
救援車,1
要訂,1
咖杯,1
膨湃,1
跑掉,1
容忍度,1
兩小時車,1
之二,1
台展,1
車供,1
褻玩,1
毛皮,1
柔軟,1
堅韌,1
er,1
從系,1
不勝唏噓,1
剛採,1
扭擺,1
著是,1
抱怨聲,1
料到,1
小慌,1
反打,1
給全,1
筆直,1
殘暴,1
戲劇性,1
ii,1
grand,1
動化,1
空出,1
面面相覷,1
不知去向,1
親友,1
中了獎,1
金卡,1
角標,1
陣仗,1
比小,1
史丹佛,1
後山,1
映入,1
著個,1
眼簾,1
休息室,1
lounge,1
調戲,1
大都會,1
端詳,1
長高,1
這代,1
供人,1
參觀,1
最怕,1
攻防戰,1
兩難,1
LGE,1
偶有,1
老實話,1
帥氣,1
天生,1
能文能武,1
太硬,1
太柔,1
這幾項,1
體了,1
超帥,1
超愛,1
著有,1
星星,1
自由自在,1
的誤,1
打分數,1
太想,1
夢碎,1
呼聲,1
趕緊,1
MTGR,1
supra,1
MTFOCUS,1
找不出,1
卡緊,1
密合,1
換胎成,1
細爪,1
這組框,1
只配,1
倍耐力,1
PZ,1
胎噪聲,1
扁平,1
比變,1
毅然,1
決然,1
推崇,1
過窟,1
踏實,1
碎震,1
暈車,1
這組胎,1
明瞭,1
儀板表,1
有些車,1
古老,1
偏左,1
聽覺,1
MTMX,1
LMG,1
ZP,1
爆裂聲,1
緊迫,1
MQB,1
TIGUAN,1
次大,1
一代有,1
赫伯,1
特迪斯,1
一職,1
奧利弗,1
輪調,1
狼堡,1
給帶,1
出身,1
利曼,1
叱吒風雲,1
轉移給,1
所提,1
ASF,1
年當,1
精緻化,1
而此,1
僅用,1
BentleyBugatti,1
MQBEvo,1
換代,1
eHybrid,1
連他,1
濃濃,1
煙霧,1
之長,1
骨架,1
剩一截,1
拔起,1
劈哩,1
啪啦,1
竄煙,1
事態,1
四起,1
先見之明,1
袋式,1
火併,1
樣本,1
小組,1
全損,1
殘骸,1
拖走,1
紅燒,1
豹子,1
開越,1
僵硬,1
愛上,1
大好時機,1
增為,1
緊鑼密鼓,1
一問,1
海外版,1
組委會,1
Telegraph,1
新法規,1
廠共約,1
至全,1
Bath,1
葛瑞夫斯,1
Andrew,1
Graves,1
清淨,1
驅逐,1
還遠,1
打倒,1
輛將,1
還無,1
前一次,1
保馳捷,1
Vmotion,1
爪式,1
電馭,1
吵得,1
見人見智,1
掀桌,1
受熱,1
一大部分,1
編程,1
你加,1
變貴,1
疊上,1
同名款,1
漢堡王,1
跟華堡,1
不多加,1
肉變,1
熱漲冷縮,1
買太好,1
縫隙,1
吃到,1
值內,1
修到,1
不太吃,1
自吸,1
正妹,1
化妝品,1
衣服,1
包包,1
twotone,1
而部分,1
猛拍,1
但經,1
Hughes,1
這整件,1
時所,1
拙劣,1
剝奪,1
防呆,1
摸摸,1
第二任,1
買下來,1
某次,1
哪方,1
有理,1
說鎖,1
就鎖,1
不由分說,1
上僅,1
xDriveiX,1
touring,1
晃晃,1
Mineral,1
white,1
偏淡,1
車後,1
整整,1
完隔天,1
打回,1
需付,1
最高僅,1
仍壓,1
NIM,1
智行,1
LDP,1
RCTA,1
西路,1
斗南,1
kmkWhKONA,1
值為,1
解開,1
三手,1
Ross,1
Wang,1
開一開,1
對勁,1
短少,1
奪走,1
取回,1
強盜罪,1
獨斷,1
賜給,1
瞭若指掌,1
人來測,1
的媽,1
尖銳,1
高時,1
視覺化,1
會爭,1
圖表,1
台鐵,1
集電,1
環舉,1
取電,1
說出來,1
十台,1
閒錢,1
進議會,1
你給,1
算進去,1
雙軌制,1
提靠,1
混進,1
其主嘛,1
見怪不怪,1
電玩,1
移植,1
一個點,1
渾沌,1
波峰,1
極大值,1
殺掉,1
走過,1
開發成,1
車一到,1
輸油,1
面有,1
一做,1
輻射,1
轉為,1
一小塊,1
永久,1
關機,1
同學,1
一拉,1
洗個,1
比比,1
若洗,1
儲熱,1
冷水,1
水開,1
熱水,1
早知,1
換另,1
這話,1
金主,1
縱觀,1
全局,1
那去,1
養起,1
舉在,1
籃框,1
漏洞,1
SD,1
讀取,1
超可愛,1
雪隧,1
蘇花,1
改若,1
抵得,1
五點,1
越酸,1
怎會,1
拉撒睡,1
拉薩,1
副產物,1
燒來,1
質能,1
定律,1
晚年,1
有機化學,1
睡著,1
作夢,1
是圓,1
籃球,1
抓不到,1
全裝,1
活著,1
活下來,1
鹿死誰手,1
這很難講,1
有油,1
營火,1
晚會,1
不好舉,1
裝多,1
儲量,1
狠狠,1
流體,1
加碼,1
樂勝,1
啊當,1
台大,1
電子業,1
高手,1
就爛,1
採油,1
電也會,1
金鋼,1
再蓋個,1
電就要,1
結晶體,1
點力,1
移動到,1
點用,1
該用,1
廢紙,1
載去,1
張大,1
木桌,1
花園,1
泥土,1
還幫,1
輪椅,1
馬兒,1
掛在,1
我身,1
後車斗,1
Huel,1
食品業,1
悍馬,1
打電動,1
現居,1
但常開,1
探路,1
關緊,1
broken,1
already,1
something,1
纜線,1
沉睡,1
中文網,1
將一半,1
裝成,1
耐用性,1
連鎖,1
電時況,1
並用,1
騙局,1
多蓋,1
廢棄物,1
搬過來,1
比純,1
棒棒,1
凌晨,1
四點,1
MilesRivian,1
JRE,1
JerryRigEverything,1
Zack,1
看縮,1
上架,1
我常要,1
門不好,1
油管,1
頂到,1
離線,1
不乏,1
車買,1
油泥,1
沈澱,1
變淺,1
快上,1
老祖宗,1
屍骨,1
化工廠,1
商轉,1
廚餘,1
通了,1
農作物,1
著看,1
哪條,1
套利,1
油頁岩,1
肯燒,1
電燒,1
完還,1
運油,1
運電,1
換下來,1
它算,1
電還,1
五到,1
中輪會,1
動個,1
拍支,1
花絮,1
米匹,1
比新,1
抵減,1
Ram,1
TRX,1
Syclone,1
滅絕,1
加電慢,1
占大多數,1
再過,1
萬去,1
修一顆,1
閃退,1
贏但,1
認輸,1
拼到,1
有家收,1
深不深,1
全國性,1
倒光,1
改改,1
吵架,1
打張,1
